location,datetime,latitude,longitude,chickenpox
HEVES,2009-02-09,47.78619,20.193787,51
HEVES,2009-02-16,47.78619,20.193787,49
HEVES,2009-02-23,47.78619,20.193787,79
HEVES,2009-03-02,47.78619,20.193787,52
HEVES,2009-03-09,47.78619,20.193787,51
HEVES,2009-03-16,47.78619,20.193787,49
HEVES,2009-03-23,47.78619,20.193787,49
HEVES,2009-03-30,47.78619,20.193787,95
HEVES,2009-04-06,47.78619,20.193787,19
HEVES,2009-04-13,47.78619,20.193787,53
HEVES,2009-04-20,47.78619,20.193787,119
HEVES,2009-04-27,47.78619,20.193787,53
HEVES,2009-05-04,47.78619,20.193787,54
HEVES,2009-05-11,47.78619,20.193787,69
HEVES,2009-05-18,47.78619,20.193787,32
HEVES,2009-05-25,47.78619,20.193787,38
HEVES,2009-06-01,47.78619,20.193787,7
HEVES,2009-06-08,47.78619,20.193787,86
HEVES,2009-06-15,47.78619,20.193787,53
HEVES,2009-06-22,47.78619,20.193787,46
HEVES,2009-06-29,47.78619,20.193787,53
HEVES,2009-07-06,47.78619,20.193787,36
HEVES,2009-07-13,47.78619,20.193787,13
HEVES,2009-07-20,47.78619,20.193787,21
HEVES,2009-07-27,47.78619,20.193787,8
HEVES,2009-08-03,47.78619,20.193787,9
HEVES,2009-08-10,47.78619,20.193787,3
HEVES,2009-08-17,47.78619,20.193787,4
HEVES,2009-08-24,47.78619,20.193787,5
HEVES,2009-08-31,47.78619,20.193787,1
HEVES,2009-09-07,47.78619,20.193787,4
HEVES,2009-09-14,47.78619,20.193787,1
HEVES,2009-09-21,47.78619,20.193787,2
HEVES,2009-09-28,47.78619,20.193787,0
HEVES,2009-10-05,47.78619,20.193787,3
HEVES,2009-10-12,47.78619,20.193787,0
HEVES,2009-10-19,47.78619,20.193787,6
HEVES,2009-10-26,47.78619,20.193787,12
HEVES,2009-11-02,47.78619,20.193787,11
HEVES,2009-11-09,47.78619,20.193787,16
HEVES,2009-11-16,47.78619,20.193787,2
HEVES,2009-11-23,47.78619,20.193787,43
HEVES,2009-11-30,47.78619,20.193787,10
HEVES,2009-12-07,47.78619,20.193787,26
HEVES,2009-12-14,47.78619,20.193787,10
HEVES,2009-12-21,47.78619,20.193787,8
HEVES,2009-12-28,47.78619,20.193787,31
HEVES,2010-01-04,47.78619,20.193787,30
HEVES,2010-01-11,47.78619,20.193787,24
HEVES,2010-01-18,47.78619,20.193787,18
HEVES,2010-01-25,47.78619,20.193787,33
HEVES,2010-02-01,47.78619,20.193787,40
HEVES,2010-02-08,47.78619,20.193787,35
HEVES,2010-02-15,47.78619,20.193787,47
HEVES,2010-02-22,47.78619,20.193787,20
HEVES,2010-03-01,47.78619,20.193787,41
HEVES,2010-03-08,47.78619,20.193787,26
HEVES,2010-03-15,47.78619,20.193787,28
HEVES,2010-03-22,47.78619,20.193787,25
HEVES,2010-03-29,47.78619,20.193787,24
HEVES,2010-04-05,47.78619,20.193787,15
HEVES,2010-04-12,47.78619,20.193787,17
HEVES,2010-04-19,47.78619,20.193787,12
HEVES,2010-04-26,47.78619,20.193787,5
HEVES,2010-05-03,47.78619,20.193787,42
HEVES,2010-05-10,47.78619,20.193787,11
HEVES,2010-05-17,47.78619,20.193787,42
HEVES,2010-05-24,47.78619,20.193787,18
HEVES,2010-05-31,47.78619,20.193787,35
HEVES,2010-06-07,47.78619,20.193787,28
HEVES,2010-06-14,47.78619,20.193787,24
HEVES,2010-06-21,47.78619,20.193787,50
HEVES,2010-06-28,47.78619,20.193787,7
HEVES,2010-07-05,47.78619,20.193787,20
HEVES,2010-07-12,47.78619,20.193787,12
HEVES,2010-07-19,47.78619,20.193787,1
HEVES,2010-07-26,47.78619,20.193787,4
HEVES,2010-08-02,47.78619,20.193787,0
HEVES,2010-08-09,47.78619,20.193787,0
HEVES,2010-08-16,47.78619,20.193787,1
HEVES,2010-08-23,47.78619,20.193787,2
HEVES,2010-08-30,47.78619,20.193787,0
HEVES,2010-09-06,47.78619,20.193787,0
HEVES,2010-09-13,47.78619,20.193787,2
HEVES,2010-09-20,47.78619,20.193787,1
HEVES,2010-09-27,47.78619,20.193787,2
HEVES,2010-10-04,47.78619,20.193787,8
HEVES,2010-10-11,47.78619,20.193787,10
HEVES,2010-10-18,47.78619,20.193787,3
HEVES,2010-10-25,47.78619,20.193787,2
HEVES,2010-11-01,47.78619,20.193787,20
HEVES,2010-11-08,47.78619,20.193787,26
HEVES,2010-11-15,47.78619,20.193787,12
HEVES,2010-11-22,47.78619,20.193787,32
HEVES,2010-11-29,47.78619,20.193787,10
HEVES,2010-12-06,47.78619,20.193787,18
HEVES,2010-12-13,47.78619,20.193787,13
HEVES,2010-12-20,47.78619,20.193787,10
HEVES,2010-12-27,47.78619,20.193787,10
HEVES,2011-01-03,47.78619,20.193787,7
HEVES,2011-01-10,47.78619,20.193787,22
HEVES,2011-01-17,47.78619,20.193787,5
HEVES,2011-01-24,47.78619,20.193787,6
HEVES,2011-01-31,47.78619,20.193787,17
HEVES,2011-02-07,47.78619,20.193787,8
HEVES,2011-02-14,47.78619,20.193787,41
HEVES,2011-02-21,47.78619,20.193787,22
HEVES,2011-02-28,47.78619,20.193787,30
HEVES,2011-03-07,47.78619,20.193787,38
HEVES,2011-03-14,47.78619,20.193787,25
HEVES,2011-03-21,47.78619,20.193787,82
HEVES,2011-03-28,47.78619,20.193787,57
HEVES,2011-04-04,47.78619,20.193787,63
HEVES,2011-04-11,47.78619,20.193787,57
HEVES,2011-04-18,47.78619,20.193787,30
HEVES,2011-04-25,47.78619,20.193787,38
HEVES,2011-05-02,47.78619,20.193787,47
HEVES,2011-05-09,47.78619,20.193787,90
HEVES,2011-05-16,47.78619,20.193787,60
HEVES,2011-05-23,47.78619,20.193787,95
HEVES,2011-05-30,47.78619,20.193787,120
HEVES,2011-06-06,47.78619,20.193787,97
HEVES,2011-06-13,47.78619,20.193787,82
HEVES,2011-06-20,47.78619,20.193787,57
HEVES,2011-06-27,47.78619,20.193787,37
HEVES,2011-07-04,47.78619,20.193787,39
HEVES,2011-07-11,47.78619,20.193787,21
HEVES,2011-07-18,47.78619,20.193787,43
HEVES,2011-07-25,47.78619,20.193787,24
HEVES,2011-08-01,47.78619,20.193787,12
HEVES,2011-08-08,47.78619,20.193787,21
HEVES,2011-08-15,47.78619,20.193787,8
HEVES,2011-08-22,47.78619,20.193787,6
HEVES,2011-08-29,47.78619,20.193787,6
HEVES,2011-09-05,47.78619,20.193787,2
HEVES,2011-09-12,47.78619,20.193787,4
HEVES,2011-09-19,47.78619,20.193787,5
HEVES,2011-09-26,47.78619,20.193787,8
HEVES,2011-10-03,47.78619,20.193787,9
HEVES,2011-10-10,47.78619,20.193787,6
HEVES,2011-10-17,47.78619,20.193787,19
HEVES,2011-10-24,47.78619,20.193787,7
HEVES,2011-10-31,47.78619,20.193787,42
HEVES,2011-11-07,47.78619,20.193787,7
HEVES,2011-11-14,47.78619,20.193787,15
HEVES,2011-11-21,47.78619,20.193787,37
HEVES,2011-11-28,47.78619,20.193787,47
HEVES,2011-12-05,47.78619,20.193787,33
HEVES,2011-12-12,47.78619,20.193787,29
HEVES,2011-12-19,47.78619,20.193787,58
HEVES,2011-12-26,47.78619,20.193787,37
HEVES,2012-01-02,47.78619,20.193787,87
HEVES,2012-01-09,47.78619,20.193787,66
HEVES,2012-01-16,47.78619,20.193787,43
HEVES,2012-01-23,47.78619,20.193787,41
HEVES,2012-01-30,47.78619,20.193787,23
HEVES,2012-02-06,47.78619,20.193787,43
HEVES,2012-02-13,47.78619,20.193787,104
HEVES,2012-02-20,47.78619,20.193787,66
HEVES,2012-02-27,47.78619,20.193787,50
HEVES,2012-03-05,47.78619,20.193787,27
HEVES,2012-03-12,47.78619,20.193787,23
HEVES,2012-03-19,47.78619,20.193787,87
HEVES,2012-03-26,47.78619,20.193787,39
HEVES,2012-04-02,47.78619,20.193787,55
HEVES,2012-04-09,47.78619,20.193787,25
HEVES,2012-04-16,47.78619,20.193787,76
HEVES,2012-04-23,47.78619,20.193787,71
HEVES,2012-04-30,47.78619,20.193787,17
HEVES,2012-05-07,47.78619,20.193787,19
HEVES,2012-05-14,47.78619,20.193787,32
HEVES,2012-05-21,47.78619,20.193787,44
HEVES,2012-05-28,47.78619,20.193787,12
HEVES,2012-06-04,47.78619,20.193787,19
HEVES,2012-06-11,47.78619,20.193787,52
HEVES,2012-06-18,47.78619,20.193787,54
HEVES,2012-06-25,47.78619,20.193787,22
HEVES,2012-07-02,47.78619,20.193787,12
HEVES,2012-07-09,47.78619,20.193787,9
HEVES,2012-07-16,47.78619,20.193787,4
HEVES,2012-07-23,47.78619,20.193787,7
HEVES,2012-07-30,47.78619,20.193787,1
HEVES,2012-08-06,47.78619,20.193787,2
HEVES,2012-08-13,47.78619,20.193787,3
HEVES,2012-08-20,47.78619,20.193787,0
HEVES,2012-08-27,47.78619,20.193787,0
HEVES,2012-09-03,47.78619,20.193787,1
HEVES,2012-09-10,47.78619,20.193787,0
HEVES,2012-09-17,47.78619,20.193787,8
HEVES,2012-09-24,47.78619,20.193787,17
HEVES,2012-10-01,47.78619,20.193787,1
HEVES,2012-10-08,47.78619,20.193787,1
HEVES,2012-10-15,47.78619,20.193787,8
HEVES,2012-10-22,47.78619,20.193787,0
HEVES,2012-10-29,47.78619,20.193787,4
HEVES,2012-11-05,47.78619,20.193787,0
HEVES,2012-11-12,47.78619,20.193787,20
HEVES,2012-11-19,47.78619,20.193787,2
HEVES,2012-11-26,47.78619,20.193787,24
HEVES,2012-12-03,47.78619,20.193787,20
HEVES,2012-12-10,47.78619,20.193787,2
HEVES,2012-12-17,47.78619,20.193787,3
HEVES,2012-12-24,47.78619,20.193787,0
HEVES,2012-12-31,47.78619,20.193787,28
JASZ,2005-01-03,47.3167,20.1833,130
JASZ,2005-01-10,47.3167,20.1833,80
JASZ,2005-01-17,47.3167,20.1833,64
JASZ,2005-01-24,47.3167,20.1833,63
JASZ,2005-01-31,47.3167,20.1833,61
JASZ,2005-02-07,47.3167,20.1833,95
JASZ,2005-02-14,47.3167,20.1833,88
JASZ,2005-02-21,47.3167,20.1833,112
JASZ,2005-02-28,47.3167,20.1833,67
JASZ,2005-03-07,47.3167,20.1833,118
JASZ,2005-03-14,47.3167,20.1833,72
JASZ,2005-03-21,47.3167,20.1833,114
JASZ,2005-03-28,47.3167,20.1833,82
JASZ,2005-04-04,47.3167,20.1833,138
JASZ,2005-04-11,47.3167,20.1833,91
JASZ,2005-04-18,47.3167,20.1833,124
JASZ,2005-04-25,47.3167,20.1833,141
JASZ,2005-05-02,47.3167,20.1833,97
JASZ,2005-05-09,47.3167,20.1833,224
JASZ,2005-05-16,47.3167,20.1833,97
JASZ,2005-05-23,47.3167,20.1833,174
JASZ,2005-05-30,47.3167,20.1833,99
JASZ,2005-06-06,47.3167,20.1833,163
JASZ,2005-06-13,47.3167,20.1833,99
JASZ,2005-06-20,47.3167,20.1833,123
JASZ,2005-06-27,47.3167,20.1833,82
JASZ,2005-07-04,47.3167,20.1833,84
JASZ,2005-07-11,47.3167,20.1833,58
JASZ,2005-07-18,47.3167,20.1833,25
JASZ,2005-07-25,47.3167,20.1833,26
JASZ,2005-08-01,47.3167,20.1833,18
JASZ,2005-08-08,47.3167,20.1833,9
JASZ,2005-08-15,47.3167,20.1833,2
JASZ,2005-08-22,47.3167,20.1833,6
JASZ,2005-08-29,47.3167,20.1833,5
JASZ,2005-09-05,47.3167,20.1833,4
JASZ,2005-09-12,47.3167,20.1833,7
JASZ,2005-09-19,47.3167,20.1833,5
JASZ,2005-09-26,47.3167,20.1833,9
JASZ,2005-10-03,47.3167,20.1833,8
JASZ,2005-10-10,47.3167,20.1833,12
JASZ,2005-10-17,47.3167,20.1833,30
JASZ,2005-10-24,47.3167,20.1833,20
JASZ,2005-10-31,47.3167,20.1833,15
JASZ,2005-11-07,47.3167,20.1833,23
JASZ,2005-11-14,47.3167,20.1833,37
JASZ,2005-11-21,47.3167,20.1833,25
JASZ,2005-11-28,47.3167,20.1833,37
JASZ,2005-12-05,47.3167,20.1833,45
JASZ,2005-12-12,47.3167,20.1833,51
JASZ,2005-12-19,47.3167,20.1833,49
JASZ,2005-12-26,47.3167,20.1833,78
JASZ,2006-01-02,47.3167,20.1833,45
JASZ,2006-01-09,47.3167,20.1833,65
JASZ,2006-01-16,47.3167,20.1833,30
JASZ,2006-01-23,47.3167,20.1833,64
JASZ,2006-01-30,47.3167,20.1833,30
JASZ,2006-02-06,47.3167,20.1833,57
JASZ,2006-02-13,47.3167,20.1833,47
JASZ,2006-02-20,47.3167,20.1833,81
JASZ,2006-02-27,47.3167,20.1833,74
JASZ,2006-03-06,47.3167,20.1833,74
JASZ,2006-03-13,47.3167,20.1833,102
JASZ,2006-03-20,47.3167,20.1833,137
JASZ,2006-03-27,47.3167,20.1833,82
JASZ,2006-04-03,47.3167,20.1833,80
JASZ,2006-04-10,47.3167,20.1833,104
JASZ,2006-04-17,47.3167,20.1833,113
JASZ,2006-04-24,47.3167,20.1833,104
JASZ,2006-05-01,47.3167,20.1833,108
JASZ,2006-05-08,47.3167,20.1833,89
JASZ,2006-05-15,47.3167,20.1833,45
JASZ,2006-05-22,47.3167,20.1833,120
JASZ,2006-05-29,47.3167,20.1833,82
JASZ,2006-06-05,47.3167,20.1833,34
JASZ,2006-06-12,47.3167,20.1833,68
JASZ,2006-06-19,47.3167,20.1833,64
JASZ,2006-06-26,47.3167,20.1833,52
JASZ,2006-07-03,47.3167,20.1833,23
JASZ,2006-07-10,47.3167,20.1833,24
JASZ,2006-07-17,47.3167,20.1833,2
JASZ,2006-07-24,47.3167,20.1833,3
JASZ,2006-07-31,47.3167,20.1833,8
JASZ,2006-08-07,47.3167,20.1833,6
JASZ,2006-08-14,47.3167,20.1833,1
JASZ,2006-08-21,47.3167,20.1833,1
JASZ,2006-08-28,47.3167,20.1833,0
JASZ,2006-09-04,47.3167,20.1833,1
JASZ,2006-09-11,47.3167,20.1833,2
JASZ,2006-09-18,47.3167,20.1833,7
JASZ,2006-09-25,47.3167,20.1833,10
JASZ,2006-10-02,47.3167,20.1833,12
JASZ,2006-10-09,47.3167,20.1833,15
JASZ,2006-10-16,47.3167,20.1833,27
JASZ,2006-10-23,47.3167,20.1833,17
JASZ,2006-10-30,47.3167,20.1833,33
JASZ,2006-11-06,47.3167,20.1833,53
JASZ,2006-11-13,47.3167,20.1833,44
JASZ,2006-11-20,47.3167,20.1833,41
JASZ,2006-11-27,47.3167,20.1833,55
JASZ,2006-12-04,47.3167,20.1833,59
JASZ,2006-12-11,47.3167,20.1833,42
JASZ,2006-12-18,47.3167,20.1833,59
JASZ,2006-12-25,47.3167,20.1833,20
JASZ,2007-01-01,47.3167,20.1833,65
JASZ,2007-01-08,47.3167,20.1833,72
JASZ,2007-01-15,47.3167,20.1833,36
JASZ,2007-01-22,47.3167,20.1833,50
JASZ,2007-01-29,47.3167,20.1833,45
JASZ,2007-02-05,47.3167,20.1833,78
JASZ,2007-02-12,47.3167,20.1833,126
JASZ,2007-02-19,47.3167,20.1833,81
JASZ,2007-02-26,47.3167,20.1833,93
JASZ,2007-03-05,47.3167,20.1833,111
JASZ,2007-03-12,47.3167,20.1833,56
JASZ,2007-03-19,47.3167,20.1833,109
JASZ,2007-03-26,47.3167,20.1833,80
JASZ,2007-04-02,47.3167,20.1833,54
JASZ,2007-04-09,47.3167,20.1833,58
JASZ,2007-04-16,47.3167,20.1833,53
JASZ,2007-04-23,47.3167,20.1833,27
JASZ,2007-04-30,47.3167,20.1833,12
JASZ,2007-05-07,47.3167,20.1833,83
JASZ,2007-05-14,47.3167,20.1833,54
JASZ,2007-05-21,47.3167,20.1833,65
JASZ,2007-05-28,47.3167,20.1833,26
JASZ,2007-06-04,47.3167,20.1833,45
JASZ,2007-06-11,47.3167,20.1833,11
JASZ,2007-06-18,47.3167,20.1833,9
JASZ,2007-06-25,47.3167,20.1833,20
JASZ,2007-07-02,47.3167,20.1833,6
JASZ,2007-07-09,47.3167,20.1833,8
JASZ,2007-07-16,47.3167,20.1833,7
JASZ,2007-07-23,47.3167,20.1833,12
JASZ,2007-07-30,47.3167,20.1833,8
JASZ,2007-08-06,47.3167,20.1833,2
JASZ,2007-08-13,47.3167,20.1833,3
JASZ,2007-08-20,47.3167,20.1833,3
JASZ,2007-08-27,47.3167,20.1833,4
JASZ,2007-09-03,47.3167,20.1833,2
JASZ,2007-09-10,47.3167,20.1833,0
JASZ,2007-09-17,47.3167,20.1833,0
JASZ,2007-09-24,47.3167,20.1833,1
JASZ,2007-10-01,47.3167,20.1833,4
JASZ,2007-10-08,47.3167,20.1833,3
JASZ,2007-10-15,47.3167,20.1833,6
JASZ,2007-10-22,47.3167,20.1833,5
JASZ,2007-10-29,47.3167,20.1833,1
JASZ,2007-11-05,47.3167,20.1833,2
JASZ,2007-11-12,47.3167,20.1833,6
JASZ,2007-11-19,47.3167,20.1833,6
JASZ,2007-11-26,47.3167,20.1833,14
JASZ,2007-12-03,47.3167,20.1833,14
JASZ,2007-12-10,47.3167,20.1833,26
JASZ,2007-12-17,47.3167,20.1833,19
JASZ,2007-12-24,47.3167,20.1833,35
JASZ,2007-12-31,47.3167,20.1833,35
JASZ,2008-01-07,47.3167,20.1833,38
JASZ,2008-01-14,47.3167,20.1833,38
JASZ,2008-01-21,47.3167,20.1833,57
JASZ,2008-01-28,47.3167,20.1833,26
JASZ,2008-02-04,47.3167,20.1833,31
JASZ,2008-02-11,47.3167,20.1833,30
JASZ,2008-02-18,47.3167,20.1833,38
JASZ,2008-02-25,47.3167,20.1833,50
JASZ,2008-03-03,47.3167,20.1833,45
JASZ,2008-03-10,47.3167,20.1833,56
JASZ,2008-03-17,47.3167,20.1833,31
JASZ,2008-03-24,47.3167,20.1833,51
JASZ,2008-03-31,47.3167,20.1833,86
JASZ,2008-04-07,47.3167,20.1833,39
JASZ,2008-04-14,47.3167,20.1833,104
JASZ,2008-04-21,47.3167,20.1833,80
JASZ,2008-04-28,47.3167,20.1833,9
JASZ,2008-05-05,47.3167,20.1833,114
JASZ,2008-05-12,47.3167,20.1833,69
JASZ,2008-05-19,47.3167,20.1833,58
JASZ,2008-05-26,47.3167,20.1833,50
JASZ,2008-06-02,47.3167,20.1833,83
JASZ,2008-06-09,47.3167,20.1833,39
JASZ,2008-06-16,47.3167,20.1833,46
JASZ,2008-06-23,47.3167,20.1833,43
JASZ,2008-06-30,47.3167,20.1833,19
JASZ,2008-07-07,47.3167,20.1833,46
JASZ,2008-07-14,47.3167,20.1833,17
JASZ,2008-07-21,47.3167,20.1833,91
JASZ,2008-07-28,47.3167,20.1833,10
JASZ,2008-08-04,47.3167,20.1833,5
JASZ,2008-08-11,47.3167,20.1833,4
JASZ,2008-08-18,47.3167,20.1833,1
JASZ,2008-08-25,47.3167,20.1833,1
JASZ,2008-09-01,47.3167,20.1833,3
JASZ,2008-09-08,47.3167,20.1833,1
JASZ,2008-09-15,47.3167,20.1833,0
JASZ,2008-09-22,47.3167,20.1833,4
JASZ,2008-09-29,47.3167,20.1833,6
JASZ,2008-10-06,47.3167,20.1833,9
JASZ,2008-10-13,47.3167,20.1833,18
JASZ,2008-10-20,47.3167,20.1833,16
JASZ,2008-10-27,47.3167,20.1833,23
JASZ,2008-11-03,47.3167,20.1833,35
JASZ,2008-11-10,47.3167,20.1833,31
JASZ,2008-11-17,47.3167,20.1833,24
JASZ,2008-11-24,47.3167,20.1833,39
JASZ,2008-12-01,47.3167,20.1833,18
JASZ,2008-12-08,47.3167,20.1833,94
JASZ,2008-12-15,47.3167,20.1833,65
JASZ,2008-12-22,47.3167,20.1833,35
JASZ,2008-12-29,47.3167,20.1833,55
JASZ,2009-01-05,47.3167,20.1833,144
JASZ,2009-01-12,47.3167,20.1833,97
JASZ,2009-01-19,47.3167,20.1833,51
JASZ,2009-01-26,47.3167,20.1833,65
JASZ,2009-02-02,47.3167,20.1833,42
JASZ,2009-02-09,47.3167,20.1833,91
JASZ,2009-02-16,47.3167,20.1833,86
JASZ,2009-02-23,47.3167,20.1833,89
JASZ,2009-03-02,47.3167,20.1833,85
JASZ,2009-03-09,47.3167,20.1833,104
JASZ,2009-03-16,47.3167,20.1833,67
JASZ,2009-03-23,47.3167,20.1833,72
JASZ,2009-03-30,47.3167,20.1833,76
JASZ,2009-04-06,47.3167,20.1833,107
JASZ,2009-04-13,47.3167,20.1833,43
JASZ,2009-04-20,47.3167,20.1833,92
JASZ,2009-04-27,47.3167,20.1833,44
JASZ,2009-05-04,47.3167,20.1833,51
JASZ,2009-05-11,47.3167,20.1833,42
JASZ,2009-05-18,47.3167,20.1833,109
JASZ,2009-05-25,47.3167,20.1833,68
JASZ,2009-06-01,47.3167,20.1833,48
JASZ,2009-06-08,47.3167,20.1833,67
JASZ,2009-06-15,47.3167,20.1833,48
JASZ,2009-06-22,47.3167,20.1833,23
JASZ,2009-06-29,47.3167,20.1833,42
JASZ,2009-07-06,47.3167,20.1833,30
JASZ,2009-07-13,47.3167,20.1833,23
JASZ,2009-07-20,47.3167,20.1833,7
JASZ,2009-07-27,47.3167,20.1833,6
JASZ,2009-08-03,47.3167,20.1833,3
JASZ,2009-08-10,47.3167,20.1833,3
JASZ,2009-08-17,47.3167,20.1833,0
JASZ,2009-08-24,47.3167,20.1833,1
JASZ,2009-08-31,47.3167,20.1833,3
JASZ,2009-09-07,47.3167,20.1833,6
JASZ,2009-09-14,47.3167,20.1833,1
JASZ,2009-09-21,47.3167,20.1833,1
JASZ,2009-09-28,47.3167,20.1833,4
JASZ,2009-10-05,47.3167,20.1833,2
JASZ,2009-10-12,47.3167,20.1833,6
JASZ,2009-10-19,47.3167,20.1833,3
JASZ,2009-10-26,47.3167,20.1833,15
JASZ,2009-11-02,47.3167,20.1833,13
JASZ,2009-11-09,47.3167,20.1833,16
JASZ,2009-11-16,47.3167,20.1833,35
JASZ,2009-11-23,47.3167,20.1833,33
JASZ,2009-11-30,47.3167,20.1833,25
JASZ,2009-12-07,47.3167,20.1833,36
JASZ,2009-12-14,47.3167,20.1833,24
JASZ,2009-12-21,47.3167,20.1833,32
JASZ,2009-12-28,47.3167,20.1833,16
JASZ,2010-01-04,47.3167,20.1833,69
JASZ,2010-01-11,47.3167,20.1833,29
JASZ,2010-01-18,47.3167,20.1833,27
JASZ,2010-01-25,47.3167,20.1833,54
JASZ,2010-02-01,47.3167,20.1833,54
JASZ,2010-02-08,47.3167,20.1833,67
JASZ,2010-02-15,47.3167,20.1833,112
JASZ,2010-02-22,47.3167,20.1833,83
JASZ,2010-03-01,47.3167,20.1833,59
JASZ,2010-03-08,47.3167,20.1833,98
JASZ,2010-03-15,47.3167,20.1833,68
JASZ,2010-03-22,47.3167,20.1833,92
JASZ,2010-03-29,47.3167,20.1833,58
JASZ,2010-04-05,47.3167,20.1833,52
JASZ,2010-04-12,47.3167,20.1833,53
JASZ,2010-04-19,47.3167,20.1833,47
JASZ,2010-04-26,47.3167,20.1833,43
JASZ,2010-05-03,47.3167,20.1833,34
JASZ,2010-05-10,47.3167,20.1833,28
JASZ,2010-05-17,47.3167,20.1833,37
JASZ,2010-05-24,47.3167,20.1833,87
JASZ,2010-05-31,47.3167,20.1833,78
JASZ,2010-06-07,47.3167,20.1833,120
JASZ,2010-06-14,47.3167,20.1833,84
JASZ,2010-06-21,47.3167,20.1833,103
JASZ,2010-06-28,47.3167,20.1833,44
JASZ,2010-07-05,47.3167,20.1833,71
JASZ,2010-07-12,47.3167,20.1833,19
JASZ,2010-07-19,47.3167,20.1833,16
JASZ,2010-07-26,47.3167,20.1833,10
JASZ,2010-08-02,47.3167,20.1833,7
JASZ,2010-08-09,47.3167,20.1833,8
JASZ,2010-08-16,47.3167,20.1833,5
JASZ,2010-08-23,47.3167,20.1833,8
JASZ,2010-08-30,47.3167,20.1833,3
JASZ,2010-09-06,47.3167,20.1833,2
JASZ,2010-09-13,47.3167,20.1833,2
JASZ,2010-09-20,47.3167,20.1833,6
JASZ,2010-09-27,47.3167,20.1833,16
JASZ,2010-10-04,47.3167,20.1833,6
JASZ,2010-10-11,47.3167,20.1833,42
JASZ,2010-10-18,47.3167,20.1833,53
JASZ,2010-10-25,47.3167,20.1833,45
JASZ,2010-11-01,47.3167,20.1833,43
JASZ,2010-11-08,47.3167,20.1833,65
JASZ,2010-11-15,47.3167,20.1833,65
JASZ,2010-11-22,47.3167,20.1833,79
JASZ,2010-11-29,47.3167,20.1833,55
JASZ,2010-12-06,47.3167,20.1833,98
JASZ,2010-12-13,47.3167,20.1833,97
JASZ,2010-12-20,47.3167,20.1833,94
JASZ,2010-12-27,47.3167,20.1833,105
JASZ,2011-01-03,47.3167,20.1833,68
JASZ,2011-01-10,47.3167,20.1833,90
JASZ,2011-01-17,47.3167,20.1833,152
JASZ,2011-01-24,47.3167,20.1833,107
JASZ,2011-01-31,47.3167,20.1833,67
JASZ,2011-02-07,47.3167,20.1833,101
JASZ,2011-02-14,47.3167,20.1833,136
JASZ,2011-02-21,47.3167,20.1833,82
JASZ,2011-02-28,47.3167,20.1833,135
JASZ,2011-03-07,47.3167,20.1833,161
JASZ,2011-03-14,47.3167,20.1833,112
JASZ,2011-03-21,47.3167,20.1833,106
JASZ,2011-03-28,47.3167,20.1833,89
JASZ,2011-04-04,47.3167,20.1833,87
JASZ,2011-04-11,47.3167,20.1833,79
JASZ,2011-04-18,47.3167,20.1833,58
JASZ,2011-04-25,47.3167,20.1833,47
JASZ,2011-05-02,47.3167,20.1833,79
JASZ,2011-05-09,47.3167,20.1833,62
JASZ,2011-05-16,47.3167,20.1833,57
JASZ,2011-05-23,47.3167,20.1833,42
JASZ,2011-05-30,47.3167,20.1833,41
JASZ,2011-06-06,47.3167,20.1833,46
JASZ,2011-06-13,47.3167,20.1833,43
JASZ,2011-06-20,47.3167,20.1833,57
JASZ,2011-06-27,47.3167,20.1833,12
JASZ,2011-07-04,47.3167,20.1833,11
JASZ,2011-07-11,47.3167,20.1833,8
JASZ,2011-07-18,47.3167,20.1833,9
JASZ,2011-07-25,47.3167,20.1833,14
JASZ,2011-08-01,47.3167,20.1833,1
JASZ,2011-08-08,47.3167,20.1833,2
JASZ,2011-08-15,47.3167,20.1833,5
JASZ,2011-08-22,47.3167,20.1833,3
JASZ,2011-08-29,47.3167,20.1833,0
JASZ,2011-09-05,47.3167,20.1833,1
JASZ,2011-09-12,47.3167,20.1833,2
JASZ,2011-09-19,47.3167,20.1833,3
JASZ,2011-09-26,47.3167,20.1833,1
JASZ,2011-10-03,47.3167,20.1833,4
JASZ,2011-10-10,47.3167,20.1833,2
JASZ,2011-10-17,47.3167,20.1833,1
JASZ,2011-10-24,47.3167,20.1833,1
JASZ,2011-10-31,47.3167,20.1833,5
JASZ,2011-11-07,47.3167,20.1833,1
JASZ,2011-11-14,47.3167,20.1833,16
JASZ,2011-11-21,47.3167,20.1833,0
JASZ,2011-11-28,47.3167,20.1833,12
JASZ,2011-12-05,47.3167,20.1833,21
JASZ,2011-12-12,47.3167,20.1833,25
JASZ,2011-12-19,47.3167,20.1833,28
JASZ,2011-12-26,47.3167,20.1833,27
JASZ,2012-01-02,47.3167,20.1833,39
JASZ,2012-01-09,47.3167,20.1833,39
JASZ,2012-01-16,47.3167,20.1833,19
JASZ,2012-01-23,47.3167,20.1833,18
JASZ,2012-01-30,47.3167,20.1833,26
JASZ,2012-02-06,47.3167,20.1833,13
JASZ,2012-02-13,47.3167,20.1833,13
JASZ,2012-02-20,47.3167,20.1833,29
JASZ,2012-02-27,47.3167,20.1833,12
JASZ,2012-03-05,47.3167,20.1833,13
JASZ,2012-03-12,47.3167,20.1833,22
JASZ,2012-03-19,47.3167,20.1833,10
JASZ,2012-03-26,47.3167,20.1833,22
